dataset_id,dataset_name,outer_cv_split,number,value,datetime_start,datetime_complete,duration,params_n_max,params_n_layers,params_n_out,params_p,params_mean_type,params_kernel_type,params_num_mixtures,params_lr,params_grid_size,params_initialize_fe,user_attrs_MAX_EPOCHS,user_attrs_Train_Losses,user_attrs_Val_MSE,state,system_attrs_fixed_params
216.0,elevators,1.0,88.0,0.0013095639878883,2022-10-07 17:02:37.592835,2022-10-07 17:12:36.438555,0 days 00:09:58.845720,534.0,4.0,4.0,0.0,constant,rbf,,0.0001205092058393,16.0,1.0,131.0,,,COMPLETE,
216.0,elevators,1.0,89.0,0.0014806897088419,2022-10-07 17:12:36.439149,2022-10-07 17:18:17.659325,0 days 00:05:41.220176,465.0,5.0,4.0,0.0,constant,rbf,,0.0001889451209167,14.0,1.0,75.0,,,COMPLETE,
216.0,elevators,1.0,90.0,0.0142643034923821,2022-10-07 17:18:17.659927,2022-10-07 17:20:00.908536,0 days 00:01:43.248609,573.0,4.0,2.0,0.0,constant,spectral,4.0,0.0003427812400596,47.0,1.0,8.0,,,COMPLETE,
216.0,elevators,1.0,91.0,0.0012476011470425,2022-10-07 17:20:00.909139,2022-10-07 17:25:08.162737,0 days 00:05:07.253598,688.0,4.0,4.0,0.0,constant,rbf,,0.000221745366085,11.0,1.0,78.0,,,COMPLETE,
216.0,elevators,1.0,92.0,0.0011759137560147,2022-10-07 17:25:08.163363,2022-10-07 17:33:05.314328,0 days 00:07:57.150965,641.0,4.0,4.0,0.0,constant,rbf,,0.0001405366402646,12.0,1.0,133.0,,,COMPLETE,
216.0,elevators,1.0,93.0,0.0013660039694514,2022-10-07 17:33:05.314939,2022-10-07 17:37:33.140395,0 days 00:04:27.825456,647.0,4.0,4.0,0.0,constant,rbf,,0.0001358194455508,15.0,1.0,49.0,,,COMPLETE,
216.0,elevators,1.0,94.0,0.0011325359810143,2022-10-07 17:37:33.140982,2022-10-07 17:42:45.496600,0 days 00:05:12.355618,735.0,4.0,4.0,0.0,constant,rbf,,0.0001515478546955,16.0,1.0,63.0,,,COMPLETE,
216.0,elevators,1.0,95.0,0.001269201078685,2022-10-07 17:42:45.497202,2022-10-07 17:49:14.780831,0 days 00:06:29.283629,821.0,4.0,4.0,0.0,constant,rbf,,0.0001192082144776,17.0,1.0,71.0,,,COMPLETE,
216.0,elevators,1.0,96.0,0.0012241280346643,2022-10-07 17:49:14.781406,2022-10-07 17:55:15.032103,0 days 00:06:00.250697,735.0,4.0,4.0,0.0,constant,rbf,,0.0001770419511926,13.0,1.0,90.0,,,COMPLETE,
216.0,elevators,1.0,97.0,0.0016952290898188,2022-10-07 17:55:15.032696,2022-10-07 17:58:06.209197,0 days 00:02:51.176501,696.0,4.0,4.0,0.0,constant,rbf,,0.000279280247004,14.0,1.0,29.0,,,COMPLETE,
216.0,elevators,1.0,98.0,0.0015249654825311,2022-10-07 17:58:06.209789,2022-10-07 18:05:09.317793,0 days 00:07:03.108004,783.0,4.0,4.0,0.0,linear,rbf,,0.0243714024106157,15.0,1.0,74.0,,,COMPLETE,
216.0,elevators,1.0,99.0,0.0017195934487972,2022-10-07 18:05:09.318421,2022-10-07 18:09:42.149182,0 days 00:04:32.830761,618.0,2.0,4.0,0.0,constant,rbf,,0.0079411442003115,18.0,0.0,33.0,,,COMPLETE,
216.0,elevators,2.0,0.0,0.0038274771068245,2022-10-07 18:11:35.201016,2022-10-07 18:13:05.596902,0 days 00:01:30.395886,1024.0,4.0,2.0,0.0,constant,rbf,,0.01,300.0,False,8.0,,,COMPLETE,"{'n_max': 1024, 'n_layers': 4, 'n_out': 2, 'mean_type': 'constant', 'kernel_type': 'rbf', 'lr': 0.01, 'grid_size': 300, 'initialize_fe': False}"
